Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_GB,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8550554,2019/2/8 11:35,2019/2/8 11:09,57661797,17413862694,57661797,302,4.86,4974,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550554,SRX5352468,CWOCX,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184687,PRJNA519127,,519127,SRS4343629,SAMN10864668,simple,1642954,leaf litter metagenome,Gp0333278,,,,,,,no,,,,,JGI,SRA846799,,public,6C837E943AC558C6864A0E588DBE1250,EE65FD70EC713EFD9619DD69E6BB1086
SRR8550566,2019/2/8 11:35,2019/2/8 11:14,65342483,19733429866,65342483,302,5.51,5638,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550566,SRX5352480,CWOCW,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184688,PRJNA519128,,519128,SRS4343641,SAMN10864675,simple,1642954,leaf litter metagenome,Gp0333279,,,,,,,no,,,,,JGI,SRA846794,,public,2E8CD8FE46888B41748895D0A3D690FF,159FC13671797919C37030FA945A05DB
SRR8550567,2019/2/8 11:55,2019/2/8 11:34,70104567,21171579234,70104567,302,5.96,6099,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550567,SRX5352481,CWOCT,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184689,PRJNA519129,,519129,SRS4343642,SAMN10864647,simple,1642954,leaf litter metagenome,Gp0333281,,,,,,,no,,,,,JGI,SRA846813,,public,FBCCFE0EB0C9C059F01F3E65E038E255,6796EBEB4EBB538ADFE4472C71761CEE
SRR8550568,2019/2/8 12:22,2019/2/8 11:30,64365344,19438333888,64365344,302,5.43,5565,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550568,SRX5352482,CWOCS,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184690,PRJNA519130,,519130,SRS4343643,SAMN10864667,simple,1642954,leaf litter metagenome,Gp0333282,,,,,,,no,,,,,JGI,SRA846814,,public,982D6156A6EBA45E025C5CCE66B177C0,743DE9C573687E91ACFD42087500530E
SRR8550569,2019/2/8 12:56,2019/2/8 11:44,55856434,16868643068,55856434,302,4.71,4826,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550569,SRX5352483,CWOCO,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184691,PRJNA519131,,519131,SRS4343747,SAMN10864804,simple,1642954,leaf litter metagenome,Gp0333284,,,,,,,no,,,,,JGI,SRA846815,,public,0CF9D2CC56ABC5FA3BD71E0D437ED765,E379DC7706B58F475EEC6FCA6ED0029D
SRR8550570,2019/2/8 13:33,2019/2/8 11:57,64696541,19538355382,64696541,302,5.46,5587,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550570,SRX5352484,CWOBY,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184692,PRJNA519133,,519133,SRS4343748,SAMN10864805,simple,1642954,leaf litter metagenome,Gp0333292,,,,,,,no,,,,,JGI,SRA846816,,public,EAAECCD76E824C99DA2DDF9EF216C7D6,DE715CC01AE353A125C02ABB21CCCC80
SRR8550663,2019/2/8 13:33,2019/2/8 12:06,73263193,22125484286,73263193,302,6.26,6408,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550663,SRX5352577,CWOCB,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184694,PRJNA519132,,519132,SRS4343841,SAMN10864643,simple,1642954,leaf litter metagenome,Gp0333289,,,,,,,no,,,,,JGI,SRA846817,,public,269846E13F36EB0470ABA03610B14136,0C5D23FC0FEB6C9FF54C01A6139C9F91
SRR8550724,2019/2/8 14:35,2019/2/8 12:36,68443799,20670027298,68443799,302,5.75,5884,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550724,SRX5352638,CWOBW,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184698,PRJNA519135,,519135,SRS4343904,SAMN10864798,simple,1642954,leaf litter metagenome,Gp0333294,,,,,,,no,,,,,JGI,SRA846828,,public,EC69E99CDF40CAC58C2F7AAF6C0ED9B0,39C117F879C17C6735EA51B45620D2C8
SRR8550727,2019/2/8 14:35,2019/2/8 12:34,59295585,17907266670,59295585,302,4.99,5107,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550727,SRX5352641,CWOBX,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184699,PRJNA519134,,519134,SRS4343905,SAMN10864666,simple,1642954,leaf litter metagenome,Gp0333293,,,,,,,no,,,,,JGI,SRA846829,,public,618D2358989023B4A9D8DBBCD1959A1B,600989FE9451A659FCC7B6689CDF6751
SRR8550757,2019/2/8 14:35,2019/2/8 12:55,63137359,19067482418,63137359,302,5.32,5446,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550757,SRX5352671,CWOBO,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184702,PRJNA519137,,519137,SRS4343935,SAMN10864806,simple,1642954,leaf litter metagenome,Gp0333299,,,,,,,no,,,,,JGI,SRA846848,,public,BFFC5E0802FE8E208E796CBEF853ED50,4D6DCF94F80DF648BFE0BDE5F2F4EA1A
SRR8550761,2019/2/8 14:35,2019/2/8 12:49,39751321,12004898942,39751321,302,3.34,3422,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550761,SRX5352675,CWOBU,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184703,PRJNA519136,,519136,SRS4343939,SAMN10864665,simple,1642954,leaf litter metagenome,Gp0333295,,,,,,,no,,,,,JGI,SRA846847,,public,E87FB91ED41E221B4672AD29F69BC1B0,1450A2F9EFD2F49FEC2FC044293408EA
SRR8550920,2019/2/8 14:41,2019/2/8 13:03,51467851,15543291002,51467851,302,4.38,4480,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550920,SRX5352834,CWOAY,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184707,PRJNA519140,,519140,SRS4344100,SAMN10864807,simple,1642954,leaf litter metagenome,Gp0333307,,,,,,,no,,,,,JGI,SRA846863,,public,791AF45BB89E818A77BB10D61591A881,295B5BAD0662FB8EE7C613ABF25E186D
SRR8550927,2019/2/8 14:41,2019/2/8 13:03,62430314,18853954828,62430314,302,5.27,5398,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550927,SRX5352841,CWOBG,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184708,PRJNA519138,,519138,SRS4344105,SAMN10864664,simple,1642954,leaf litter metagenome,Gp0333302,,,,,,,no,,,,,JGI,SRA846866,,public,64C92ED0FF3D07C3C3A69527E1240D86,04A57442FAB44F7E7FC457684C5D823C
SRR8550928,2019/2/8 14:41,2019/2/8 13:09,65204436,19691739672,65204436,302,5.60,5738,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8550928,SRX5352842,CWOAZ,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184709,PRJNA519139,,519139,SRS4344108,SAMN10864674,simple,1642954,leaf litter metagenome,Gp0333306,,,,,,,no,,,,,JGI,SRA846862,,public,8DD8DFBA833D78D18D06D9079CDB8F14,81568FE586D50C65D7E83BD918CC26B8
SRR8551049,2019/2/8 14:43,2019/2/8 13:51,98273089,29678472878,98273089,302,8.32,8524,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8551049,SRX5352963,CWOAW,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184714,PRJNA519141,,519141,SRS4344228,SAMN10864663,simple,1642954,leaf litter metagenome,Gp0333309,,,,,,,no,,,,,JGI,SRA846892,,public,6618487BFEB04F5FAA8BEB306E94FE02,33CFF6C79513C048607230FA4A96BF9A
SRR8551125,2019/2/8 14:42,2019/2/8 14:25,66945085,20217415670,66945085,302,5.79,5926,,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008350/SRR8551125,SRX5353039,CWOAU,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184718,PRJNA519142,,519142,SRS4344303,SAMN10864796,simple,1642954,leaf litter metagenome,Gp0333310,,,,,,,no,,,,,JGI,SRA846952,,public,D5B10D5AEBECED4B7531D07C502B1CB9,C2407211C2615778EC6CA4C0C68308FF
SRR9006446,2019/5/3 10:41,2019/5/3 10:36,11032212,3331728024,11032212,302,1.39,1428,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008795/SRR9006446,SRX5784748,CGWCP,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP194746,PRJNA538294,,538294,SRS4717437,SAMN11511938,simple,1642954,leaf litter metagenome,Gp0290750,,,,,,,no,,,,,JGI,SRA882125,,public,42653A6421BA525C34F0065DAB212B22,C15E01C9EBF1956CCCB0FE353ED493A8
SRR9006447,2019/5/3 10:41,2019/5/3 10:36,10790155,3258626810,10790155,302,1.36,1397,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008795/SRR9006447,SRX5784749,CGWCW,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP194747,PRJNA538295,,538295,SRS4717438,SAMN11512030,simple,1642954,leaf litter metagenome,Gp0290754,,,,,,,no,,,,,JGI,SRA882128,,public,2D0EC7ABF081020FC9BF9A6AA57EE17D,5724FFE00AB79CB99484B40F5F6FF947
SRR9015776,2019/5/5 14:35,2019/5/5 14:32,41341401,12485103102,41341401,302,3.65,3737,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008804/SRR9015776,SRX5793955,CTASC,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195385,PRJNA538413,,538413,SRS4725395,SAMN11511933,simple,1642954,leaf litter metagenome,Gp0306413,,,,,,,no,,,,,JGI,SRA882790,,public,FC90050EF24A8D90035676441A2AD3F7,EDA7E8915587A84C51FC198BF7BC1140
SRR9015777,2019/5/5 14:26,2019/5/5 14:25,16898528,5103355456,16898528,302,1.46,1491,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008804/SRR9015777,SRX5793954,CTASC,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195385,PRJNA538413,,538413,SRS4725395,SAMN11511933,simple,1642954,leaf litter metagenome,Gp0306413,,,,,,,no,,,,,JGI,SRA882790,,public,B742314BA5825EA0F3E14A091726B302,0E5823CF538C54302F394E513E83F5AC
SRR9015778,2019/5/5 14:51,2019/5/5 14:46,47831272,14445044144,47831272,302,4.17,4266,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008804/SRR9015778,SRX5793956,CTASA,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195386,PRJNA538412,,538412,SRS4725396,SAMN11511916,simple,1642954,leaf litter metagenome,Gp0306411,,,,,,,no,,,,,JGI,SRA882792,,public,BD2DBE3A9A4A1C01B5313E08AF6F0E13,D037A3D69A3C083C21E449DC29967C44
SRR9015780,2019/5/5 14:55,2019/5/5 14:50,44943940,13573069880,44943940,302,3.87,3959,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008804/SRR9015780,SRX5793959,CTASH,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195388,PRJNA538414,,538414,SRS4725398,SAMN11511936,simple,1642954,leaf litter metagenome,Gp0306415,,,,,,,no,,,,,JGI,SRA882793,,public,F3793B6ABD13F7FF56F697E1878DF061,4C0D0E13EA6182AF32D7C89E1D7FB51C
SRR9015781,2019/5/5 14:47,2019/5/5 14:44,29086647,8784167394,29086647,302,2.55,2613,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008804/SRR9015781,SRX5793958,CTASH,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195388,PRJNA538414,,538414,SRS4725398,SAMN11511936,simple,1642954,leaf litter metagenome,Gp0306415,,,,,,,no,,,,,JGI,SRA882793,,public,FA4630E1F4CAE23D9CFC8BE87A48DBA5,35D3E0F13489709C7F9EB7F04D3A39B5
SRR9015786,2019/5/5 15:44,2019/5/5 15:37,49696675,15008395850,49696675,302,4.35,4456,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/008804/SRR9015786,SRX5793964,CTASN,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195389,PRJNA538415,,538415,SRS4725403,SAMN11512037,simple,1642954,leaf litter metagenome,Gp0306416,,,,,,,no,,,,,JGI,SRA882795,,public,8A14A5F33F079212BF70D39C9A507F02,A3DF4DF7D20833178CFA3831DEC15617
SRR9015787,2019/5/5 15:46,2019/5/5 15:42,22741899,6868053498,22741899,302,2.02,2065,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/008804/SRR9015787,SRX5793966,CTASO,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195390,PRJNA538416,,538416,SRS4725404,SAMN11511932,simple,1642954,leaf litter metagenome,Gp0306417,,,,,,,no,,,,,JGI,SRA882799,,public,9F55DF670726DCAED1B00036FBAF10DF,621B7FE59FC66763E0486D6CACB2C02F
SRR9015788,2019/5/5 16:01,2019/5/5 15:56,48384097,14611997294,48384097,302,4.15,4245,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/008804/SRR9015788,SRX5793965,CTASO,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195390,PRJNA538416,,538416,SRS4725404,SAMN11511932,simple,1642954,leaf litter metagenome,Gp0306417,,,,,,,no,,,,,JGI,SRA882799,,public,5FB79761CB418944B4C09FF4DA61764B,767FCB3D1B9FA990EEE5816F3EDAD130
SRR9015820,2019/5/5 16:08,2019/5/5 16:04,57759505,17443370510,57759505,302,5.07,5195,,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/008804/SRR9015820,SRX5793998,CTASW,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195393,PRJNA538419,,538419,SRS4725436,SAMN11511935,simple,1642954,leaf litter metagenome,Gp0306422,,,,,,,no,,,,,JGI,SRA882800,,public,5AA0A376D6106D9829725A387C604FD1,7190E19D4EE8AD9BCA3FC957A7BA8237
SRR9015821,2019/5/5 16:15,2019/5/5 16:09,53659302,16205109204,53659302,302,4.67,4783,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008804/SRR9015821,SRX5793999,CTASU,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195394,PRJNA538418,,538418,SRS4725437,SAMN11511904,simple,1642954,leaf litter metagenome,Gp0306421,,,,,,,no,,,,,JGI,SRA882804,,public,1FE8499E2DB5508B05FA93BD0CC8F064,87E75FF6A8F75AB827FE30E32C69FBAB
SRR9015822,2019/5/5 16:11,2019/5/5 16:07,50473162,15242894924,50473162,302,4.46,4564,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008804/SRR9015822,SRX5794000,CTASX,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195395,PRJNA538420,,538420,SRS4725438,SAMN11511934,simple,1642954,leaf litter metagenome,Gp0306423,,,,,,,no,,,,,JGI,SRA882805,,public,01581778D7E7BF143AC84286A809B222,3BD1655D6426E8CC4C59FD756F196F4A
SRR9015823,2019/5/5 16:15,2019/5/5 16:09,53590614,16184365428,53590614,302,4.68,4797,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/008804/SRR9015823,SRX5794001,CTASS,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195396,PRJNA538417,,538417,SRS4725439,SAMN11511931,simple,1642954,leaf litter metagenome,Gp0306419,,,,,,,no,,,,,JGI,SRA882806,,public,8459D5D6454EC968895CF003E9C8F314,38B2CBE7B7088FA2318C2B7F0588F9F4
SRR9016012,2019/5/5 17:06,2019/5/5 16:59,54329757,16407586614,54329757,302,4.77,4883,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008804/SRR9016012,SRX5794190,CTASY,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195400,PRJNA538421,,538421,SRS4725628,SAMN11511911,simple,1642954,leaf litter metagenome,Gp0306424,,,,,,,no,,,,,JGI,SRA882809,,public,87BDF314057BFD48E6578C8FFD954806,302529500172E618B95678A1EF24E445
SRR9016017,2019/5/5 17:28,2019/5/5 17:21,65419908,19756812216,65419908,302,5.78,5917,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/008804/SRR9016017,SRX5794195,CTATY,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195402,PRJNA538422,,538422,SRS4725633,SAMN11511915,simple,1642954,leaf litter metagenome,Gp0306425,,,,,,,no,,,,,JGI,SRA882811,,public,63AD832AFD5C0F63FE00909681C0A8D4,CDC2C2FA68D3BAC76F66DA4A02C44B72
SRR9016018,2019/5/5 17:36,2019/5/5 17:32,61192384,18480099968,61192384,302,5.11,5237,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/008804/SRR9016018,SRX5794196,CWOOP,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195403,PRJNA536001,,536001,SRS4725634,SAMN11510381,simple,1642954,leaf litter metagenome,Gp0333223,,,,,,,no,,,,,JGI,SRA882815,,public,C8355862E0D3279AABEE07F850CDF0A2,22F2C9858A8A328D2DE39795B54F0EE4
SRR9016019,2019/5/5 17:43,2019/5/5 17:35,67407918,20357191236,67407918,302,5.73,5867,,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/008804/SRR9016019,SRX5794197,CWOOS,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195404,PRJNA536000,,536000,SRS4725635,SAMN11510392,simple,1642954,leaf litter metagenome,Gp0333222,,,,,,,no,,,,,JGI,SRA882812,,public,BD0D255D5ED264262DEBBB222C6C468E,3C19495A1872A53AD1C3A7DD1C68DED1
SRR9016020,2019/5/5 17:54,2019/5/5 17:42,84543383,25532101666,84543383,302,7.08,7253,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008804/SRR9016020,SRX5794198,CWOOU,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195405,PRJNA535998,,535998,SRS4725636,SAMN11510504,simple,1642954,leaf litter metagenome,Gp0333220,,,,,,,no,,,,,JGI,SRA882814,,public,B4D545731F3EF95DCA757109E1DAC20A,9B0B0B3D0BDBB00874CE53B9ACAF5777
SRR9016021,2019/5/5 17:43,2019/5/5 17:38,65754660,19857907320,65754660,302,5.50,5635,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/008804/SRR9016021,SRX5794199,CWOOT,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195406,PRJNA535999,,535999,SRS4725637,SAMN11510382,simple,1642954,leaf litter metagenome,Gp0333221,,,,,,,no,,,,,JGI,SRA882813,,public,306523B0C51881A348D38DBA5E115668,902EC15EE0826CF581BBE4B873468A17
SRR9016049,2019/5/5 18:26,2019/5/5 18:15,60815419,18366256538,60815419,302,5.19,5317,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/008804/SRR9016049,SRX5794227,CWOON,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195408,PRJNA536002,,536002,SRS4725652,SAMN11510489,simple,1642954,leaf litter metagenome,Gp0333225,,,,,,,no,,,,,JGI,SRA882817,,public,754DA4ECF456916C4D4A27F08C488469,6FC4137E2C0FAB9F9D951ED083FE5921
SRR9016050,2019/5/5 18:37,2019/5/5 18:25,59250457,17893638014,59250457,302,5.00,5119,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008804/SRR9016050,SRX5794228,CWOOB,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195409,PRJNA536003,,536003,SRS4725653,SAMN11510444,simple,1642954,leaf litter metagenome,Gp0333229,,,,,,,no,,,,,JGI,SRA882818,,public,0383E07D361629BD15D3AA59798DB7EA,8CD163AE948CC76A59818FAFD252E21C
SRR9016051,2019/5/5 19:09,2019/5/5 19:03,77055255,23270687010,77055255,302,6.57,6726,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/008804/SRR9016051,SRX5794229,CWONX,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195410,PRJNA536004,,536004,SRS4725654,SAMN11510580,simple,1642954,leaf litter metagenome,Gp0333233,,,,,,,no,,,,,JGI,SRA882819,,public,75E29D5B64EC7296F6C531F0F9FA66C5,65D494A0089455BD2D011584ED2A2E27
SRR9016052,2019/5/5 19:06,2019/5/5 19:00,59957877,18107278854,59957877,302,5.09,5211,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008804/SRR9016052,SRX5794230,CWONU,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195411,PRJNA536006,,536006,SRS4725655,SAMN11510462,simple,1642954,leaf litter metagenome,Gp0333235,,,,,,,no,,,,,JGI,SRA882821,,public,77EBE126060E75D0C190647432C132B7,C98902A34E6029524F1E4FD5BF62E0C9
SRR9016053,2019/5/5 19:13,2019/5/5 19:07,73435067,22177390234,73435067,302,6.15,6302,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008804/SRR9016053,SRX5794231,CWONT,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195412,PRJNA536007,,536007,SRS4725656,SAMN11510561,simple,1642954,leaf litter metagenome,Gp0333236,,,,,,,no,,,,,JGI,SRA882820,,public,BAFD0A8A66E4316D18A2D0AFFD4C905D,1087BF82EF5CC90FD56E3C78552C95F2
SRR9016054,2019/5/5 19:18,2019/5/5 19:13,60299344,18210401888,60299344,302,5.04,5165,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008804/SRR9016054,SRX5794232,CWONS,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195413,PRJNA536008,,536008,SRS4725657,SAMN11510390,simple,1642954,leaf litter metagenome,Gp0333237,,,,,,,no,,,,,JGI,SRA882824,,public,B211998366BB4483D24C05DE8944889F,E284175AE8DA50AC0EB659BDFEA7E55C
SRR9016143,2019/5/5 19:38,2019/5/5 19:28,105707676,31923718152,105707676,302,9.80,10037,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/008804/SRR9016143,SRX5794321,CWONW,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195415,PRJNA536005,,536005,SRS4725746,SAMN11510391,simple,1642954,leaf litter metagenome,Gp0333234,,,,,,,no,,,,,JGI,SRA882822,,public,E62619977C16A06D79E9C9C4FA65A5FA,ACD8B1FB61B105567446E63EAEB24A73
SRR9016144,2019/5/5 19:30,2019/5/5 19:24,64243871,19401649042,64243871,302,5.38,5505,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/008804/SRR9016144,SRX5794322,CWONN,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195416,PRJNA536009,,536009,SRS4725747,SAMN11510579,simple,1642954,leaf litter metagenome,Gp0333240,,,,,,,no,,,,,JGI,SRA882826,,public,6A88F886C54A00D67508EA2A12E19539,39F6A14808C7A5C053879ED3AF53F889
SRR9016145,2019/5/5 19:48,2019/5/5 19:42,61327246,18520828292,61327246,302,5.15,5272,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008804/SRR9016145,SRX5794323,CWONH,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195417,PRJNA536010,,536010,SRS4725748,SAMN11510445,simple,1642954,leaf litter metagenome,Gp0333241,,,,,,,no,,,,,JGI,SRA882827,,public,2304DE65BC0014CEE967F9A87C208667,25DDCA0747DA7358747A0FA1A1D8D75B
SRR9016183,2019/5/5 20:31,2019/5/5 20:21,61016643,18427026186,61016643,302,5.10,5223,,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/008804/SRR9016183,SRX5794361,CWONG,RNA-Seq,other,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP195419,PRJNA536011,,536011,SRS4725786,SAMN11510560,simple,1642954,leaf litter metagenome,Gp0333242,,,,,,,no,,,,,JGI,SRA882828,,public,0180623C1A7B718058FE11591447D753,59B73D949575367BEF97E06D2E3A5A17
